"","spt","team","status","player","begin","end","grade","location","opponent","tG","tGA","npG","pG","npA","pA","ownG","ylw","ylwred","red","sds","Position","kID","Vorname","Nachname","Name_lang","MW","Punkte","Note","G_coef","status_pts","grade_pts","npG_pts","pG_pts","npA_pts","pA_pts","ylwred_pts","red_pts","sds_pts","clean_sheet_pts","points"
"4083",12,"SC Freiburg","start","Grifo",0,70,4,"home","Bor. Mönchengladbach","3","1",0,0,1,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00072759","Vincenzo","Grifo","Vincenzo Grifo",4,210,3.39,4,4,-2,0,0,2,0,0,0,0,0,4
"4084",12,"SC Freiburg","start","Gregoritsch",0,71,2,"home","Bor. Mönchengladbach","3","1",0,0,1,0,0,0,0,0,FALSE,"FORWARD","pl-k00063799","Michael","Gregoritsch","Michael Gregoritsch",3,64,3.43,3,4,6,0,0,2,0,0,0,0,0,12
"4085",12,"SC Freiburg","sub","Muslija",70,90,NA,"home","Bor. Mönchengladbach","3","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00090149","Florent","Muslija","Florent Muslija",1.6,16,4,4,2,NA,0,0,0,0,0,0,0,0,2
"4086",12,"SC Freiburg","sub","Röhl",71,90,NA,"home","Bor. Mönchengladbach","3","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00119858","Merlin","Röhl","Merlin Röhl",2.5,42,3.88,4,2,NA,0,0,0,0,0,0,0,0,2
"4087",12,"SC Freiburg","sub","Rosenfelder",81,90,NA,"home","Bor. Mönchengladbach","3","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00111919","Max","Rosenfelder","Max Rosenfelder",0.5,100,3.23,5,2,NA,0,0,0,0,0,0,0,0,2
"4088",12,"SC Freiburg","sub","Sildillia",89,90,NA,"home","Bor. Mönchengladbach","3","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00129212","Kiliann","Sildillia","Kiliann Sildillia",1.7,87,3.06,5,2,NA,0,0,0,0,0,0,0,0,2
"4089",12,"SC Freiburg","sub","Philipp",89,90,NA,"home","Bor. Mönchengladbach","3","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00070806","Maximilian","Philipp","Maximilian Philipp",1.4,4,0,3,2,NA,0,0,0,0,0,0,0,0,2
"4090",12,"SC Freiburg","bench","F. Müller",NA,NA,NA,"home","Bor. Mönchengladbach","3","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00080766","Florian","Müller","Florian Müller",0.8,44,3.28,6,0,NA,0,0,0,0,0,0,0,0,0
"4091",12,"SC Freiburg","bench","Makengo",NA,NA,NA,"home","Bor. Mönchengladbach","3","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00136677","Jordy","Makengo","Jordy Makengo",1.4,48,3.63,5,0,NA,0,0,0,0,0,0,0,0,0
"4092",12,"SC Freiburg","bench","Ogbus",NA,NA,NA,"home","Bor. Mönchengladbach","3","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00149407","Bruno","Ogbus","Bruno Ogbus",0.5,4,0,5,0,NA,0,0,0,0,0,0,0,0,0
"4093",12,"SC Freiburg","bench","Weißhaupt",NA,NA,NA,"home","Bor. Mönchengladbach","3","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00097912","Noah","Weißhaupt","Noah Weißhaupt",1.6,54,3.82,4,0,NA,0,0,0,0,0,0,0,0,0
"4094",12,"Bor. Mönchengladbach","start","Nicolas",0,90,3,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00079199","Moritz","Nicolas","Moritz Nicolas",1.8,142,2.78,6,4,2,0,0,0,0,0,0,0,0,6
"4095",12,"Bor. Mönchengladbach","start","Scally",0,90,3.5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00113185","Joe","Scally","Joe Scally",1.5,64,4,5,4,0,0,0,0,0,0,0,0,0,4
"4096",12,"Bor. Mönchengladbach","start","Friedrich",0,90,5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00077333","Marvin","Friedrich","Marvin Friedrich",1.6,76,3.23,5,4,-6,0,0,0,0,0,0,0,0,-2
"4097",12,"Bor. Mönchengladbach","start","Itakura",0,90,4,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00106087","Ko","Itakura","Ko Itakura",2,156,3.42,5,4,-2,0,0,0,0,0,0,0,0,2
"4098",12,"Bor. Mönchengladbach","start","Ullrich",0,63,3.5,"away","SC Freiburg","1","3",0,0,1,0,0,0,0,0,FALSE,"DEFENDER","pl-k00132205","Lukas","Ullrich","Lukas Ullrich",0.6,94,3.68,5,4,0,0,0,2,0,0,0,0,0,6
"4099",12,"Bor. Mönchengladbach","start","Reitz",0,78,3,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00104895","Rocco","Reitz","Rocco Reitz",3,115,3.43,4,4,2,0,0,0,0,0,0,0,0,6
"4100",12,"Bor. Mönchengladbach","start","Weigl",0,78,4,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00076799","Julian","Weigl","Julian Weigl",2.2,88,3.86,4,4,-2,0,0,0,0,0,0,0,0,2
"4101",12,"Bor. Mönchengladbach","start","Honorat",0,78,5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00091126","Franck","Honorat","Franck Honorat",2.8,117,3.42,4,4,-6,0,0,0,0,0,0,0,0,-2
"4102",12,"Bor. Mönchengladbach","start","Plea",0,90,3.5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00075072","Alassane","Plea","Alassane Plea",2.5,143,3.66,3,4,0,0,0,0,0,0,0,0,0,4
"4103",12,"Bor. Mönchengladbach","start","Hack",0,62,5,"away","SC Freiburg","1","3",0,0,0,0,0,1,0,0,FALSE,"MIDFIELDER","pl-k00082727","Robin","Hack","Robin Hack",3.5,133,3.71,4,4,-6,0,0,0,0,0,0,0,0,-2
"4104",12,"Bor. Mönchengladbach","start","Kleindienst",0,90,3.5,"away","SC Freiburg","1","3",1,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00076954","Tim","Kleindienst","Tim Kleindienst",3.8,202,3.45,3,4,0,3,0,0,0,0,0,0,0,7
"4105",12,"Bor. Mönchengladbach","sub","Ngoumou",62,90,5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00117583","Nathan","Ngoumou","Nathan Ngoumou",1.8,50,3.86,4,2,-6,0,0,0,0,0,0,0,0,-4
"4106",12,"Bor. Mönchengladbach","sub","Lainer",63,90,4,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00066249","Stefan","Lainer","Stefan Lainer",1.4,47,3.88,5,2,-2,0,0,0,0,0,0,0,0,0
"4107",12,"Bor. Mönchengladbach","sub","Stöger",78,90,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00067514","Kevin","Stöger","Kevin Stöger",3.5,108,3.57,4,2,NA,0,0,0,0,0,0,0,0,2
"4108",12,"Bor. Mönchengladbach","sub","Sander",78,90,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00090371","Philipp","Sander","Philipp Sander",2,74,3.75,4,2,NA,0,0,0,0,0,0,0,0,2
"4109",12,"Bor. Mönchengladbach","sub","Cvancara",78,90,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00112498","Tomas","Cvancara","Tomas Cvancara",1.6,52,4.25,3,2,NA,0,0,0,0,0,0,0,0,2
"4110",12,"Bor. Mönchengladbach","bench","Omlin",NA,NA,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00084309","Jonas","Omlin","Jonas Omlin",2.6,53,3.33,6,0,NA,0,0,0,0,0,0,0,0,0
"4111",12,"Bor. Mönchengladbach","bench","Chiarodia",NA,NA,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00137935","Fabio","Chiarodia","Fabio Chiarodia",1,39,3.7,5,0,NA,0,0,0,0,0,0,0,0,0
"4112",12,"Bor. Mönchengladbach","bench","Elvedi",NA,NA,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00084365","Nico","Elvedi","Nico Elvedi",2,111,3.46,5,0,NA,0,0,0,0,0,0,0,0,0
"4113",12,"Bor. Mönchengladbach","bench","Fukuda",NA,NA,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00152047","Shio","Fukuda","Shio Fukuda",0.8,15,0,3,0,NA,0,0,0,0,0,0,0,0,0
"4114",12,"FC Augsburg","start","Labrovic",0,90,3.5,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00139040","Nediljko","Labrovic","Nediljko Labrovic",2.4,86,3.13,6,4,0,0,0,0,0,0,0,0,2,6
"4115",12,"FC Augsburg","start","Matsima",0,90,3.5,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00116706","Chrislain","Matsima","Chrislain Matsima",1.7,150,3.29,5,4,0,0,0,0,0,0,0,0,0,4
"4116",12,"FC Augsburg","start","Gouweleeuw",0,90,3.5,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00075006","Jeffrey","Gouweleeuw","Jeffrey Gouweleeuw",2.2,165,3.39,5,4,0,0,0,0,0,0,0,0,0,4
"4117",12,"FC Augsburg","start","M. Bauer",0,90,4,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00097999","Maximilian","Bauer","Maximilian Bauer",1.2,14,4.21,5,4,-2,0,0,0,0,0,0,0,0,2
"4118",12,"FC Augsburg","start","M. Wolf",0,90,4,"home","VfL Bochum","1","0",0,0,0,0,0,1,0,0,FALSE,"MIDFIELDER","pl-k00079577","Marius","Wolf","Marius Wolf",1.8,79,3.97,4,4,-2,0,0,0,0,0,0,0,0,2
"4119",12,"FC Augsburg","start","Jakic",0,90,3,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,TRUE,"MIDFIELDER","pl-k00095063","Kristijan","Jakic","Kristijan Jakic",1.8,94,3.77,4,4,2,0,0,0,0,0,0,3,0,9
"4120",12,"FC Augsburg","start","Koudossou",0,90,4,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00131396","Henri","Koudossou","Henri Koudossou",1.2,32,3.91,4,4,-2,0,0,0,0,0,0,0,0,2
"4121",12,"FC Augsburg","start","Onyeka",0,90,3.5,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00101899","Frank","Onyeka","Frank Onyeka",1.7,110,3.61,4,4,0,0,0,0,0,0,0,0,0,4
"4122",12,"FC Augsburg","start","Rexhbecaj",0,80,3.5,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00080554","Elvis","Rexhbecaj","Elvis Rexhbecaj",1.6,72,3.83,4,4,0,0,0,0,0,0,0,0,0,4
"4123",12,"FC Augsburg","start","Claude-Maurice",0,80,3.5,"home","VfL Bochum","1","0",0,0,0,1,0,1,0,0,FALSE,"MIDFIELDER","pl-k00097452","Alexis","Claude-Maurice","Alexis Claude-Maurice",1.6,168,3.43,4,4,0,0,0,0,2,0,0,0,0,6
"4124",12,"FC Augsburg","start","P. Tietz",0,60,3.5,"home","VfL Bochum","1","0",0,1,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00086106","Phillip","Tietz","Phillip Tietz",1.8,107,3.75,3,4,0,0,3,0,0,0,0,0,0,7
"4125",12,"FC Augsburg","sub","Essende",60,90,4,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00119823","Samuel","Essende","Samuel Essende",1.8,72,4,3,2,-2,0,0,0,0,0,0,0,0,0
"4126",12,"FC Augsburg","sub","Maier",80,90,NA,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00082087","Arne","Maier","Arne Maier",1.6,42,3.91,4,2,NA,0,0,0,0,0,0,0,0,2
"4127",12,"FC Augsburg","sub","Mounié",80,90,NA,"home","VfL Bochum","1","0",0,0,0,0,0,1,0,0,FALSE,"FORWARD","pl-k00087441","Steve","Mounié","Steve Mounié",1.6,29,3.83,3,2,NA,0,0,0,0,0,0,0,0,2
"4128",12,"FC Augsburg","bench","Dahmen",NA,NA,NA,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00075608","Finn","Dahmen","Finn Dahmen",1.2,153,2.76,6,0,NA,0,0,0,0,0,0,0,0,0
"4129",12,"FC Augsburg","bench","Banks",NA,NA,NA,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00154546","Noahkai","Banks","Noahkai Banks",1.2,28,3,5,0,NA,0,0,0,0,0,0,0,0,0
"4130",12,"FC Augsburg","bench","Breithaupt",NA,NA,NA,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00119868","Tim","Breithaupt","Tim Breithaupt",1.2,8,3.75,4,0,NA,0,0,0,0,0,0,0,0,0
"4131",12,"FC Augsburg","bench","Kömür",NA,NA,NA,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00139273","Mert","Kömür","Mert Kömür",1.2,48,3.77,4,0,NA,0,0,0,0,0,0,0,0,0
"4132",12,"FC Augsburg","bench","Vargas",NA,NA,NA,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00101783","Ruben","Vargas","Ruben Vargas",1.8,14,3.9,4,0,NA,0,0,0,0,0,0,0,0,0
"4133",12,"FC Augsburg","bench","Kabadayi",NA,NA,NA,"home","VfL Bochum","1","0",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00136835","Yusuf","Kabadayi","Yusuf Kabadayi",1,13,0,3,0,NA,0,0,0,0,0,0,0,0,0
"4134",12,"VfL Bochum","start","Drewes",0,90,3,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00067144","Patrick","Drewes","Patrick Drewes",2,92,3.45,6,4,2,0,0,0,0,0,0,0,0,6
"4135",12,"VfL Bochum","start","Oermann",0,46,4.5,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00131053","Tim","Oermann","Tim Oermann",1.4,77,3.88,5,4,-4,0,0,0,0,0,0,0,0,0
"4136",12,"VfL Bochum","start","Ordets",0,90,3.5,"away","FC Augsburg","0","1",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00083673","Ivan","Ordets","Ivan Ordets",1.8,50,3.93,5,4,0,0,0,0,0,0,0,0,0,4
"4137",12,"VfL Bochum","start","Medic",0,90,4,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00109956","Jakov","Medic","Jakov Medic",1.5,61,3.83,5,4,-2,0,0,0,0,0,0,0,0,2
"4138",12,"VfL Bochum","start","Passlack",0,90,4,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00080342","Felix","Passlack","Felix Passlack",1.4,85,3.95,5,4,-2,0,0,0,0,0,0,0,0,2
"4139",12,"VfL Bochum","start","Losilla",0,65,4,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00073015","Anthony","Losilla","Anthony Losilla",2,46,3.84,4,4,-2,0,0,0,0,0,0,0,0,2
"4140",12,"VfL Bochum","start","Wittek",0,75,4.5,"away","FC Augsburg","0","1",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00078467","Maximilian","Wittek","Maximilian Wittek",1.7,70,3.98,5,4,-4,0,0,0,0,0,0,0,0,0
"4141",12,"VfL Bochum","start","Bero",0,90,3.5,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00082966","Matus","Bero","Matus Bero",1.6,142,3.5,4,4,0,0,0,0,0,0,0,0,0,4
"4142",12,"VfL Bochum","start","Daschner",0,59,5,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00089834","Lukas","Daschner","Lukas Daschner",1.5,10,4.31,4,4,-6,0,0,0,0,0,0,0,0,-2
"4143",12,"VfL Bochum","start","P. Hofmann",0,90,5,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00066531","Philipp","Hofmann","Philipp Hofmann",1.8,86,3.96,3,4,-6,0,0,0,0,0,0,0,0,-2
"4144",12,"VfL Bochum","start","Broschinski",0,59,5,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00105566","Moritz","Broschinski","Moritz Broschinski",1.2,39,4.33,3,4,-6,0,0,0,0,0,0,0,0,-2
"4145",12,"VfL Bochum","sub","Bernardo",46,90,3.5,"away","FC Augsburg","0","1",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00092331","Bernardo","Fernandes da Silva Junior","Bernardo",2.6,90,3.38,5,2,0,0,0,0,0,0,0,0,0,2
"4146",12,"VfL Bochum","sub","Miyoshi",59,90,4.5,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00106078","Koji","Miyoshi","Koji Miyoshi",1.3,12,4.5,4,2,-4,0,0,0,0,0,0,0,0,-2
"4147",12,"VfL Bochum","sub","Kwarteng",59,90,4.5,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00088774","Moritz-Broni","Kwarteng","Moritz-Broni Kwarteng",1.4,4,4.13,4,2,-4,0,0,0,0,0,0,0,0,-2
"4148",12,"VfL Bochum","sub","Sissoko",65,90,4,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00099754","Ibrahima","Sissoko","Ibrahima Sissoko",1.8,147,3.42,4,2,-2,0,0,0,0,0,0,0,0,0
"4149",12,"VfL Bochum","sub","Holtmann",75,90,NA,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00083812","Gerrit","Holtmann","Gerrit Holtmann",1,58,3.76,3,2,NA,0,0,0,0,0,0,0,0,2
"4150",12,"VfL Bochum","bench","T. Horn",NA,NA,NA,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00049258","Timo","Horn","Timo Horn",2.4,84,3.12,6,0,NA,0,0,0,0,0,0,0,0,0
"4151",12,"VfL Bochum","bench","Gamboa",NA,NA,NA,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00070381","Cristian","Gamboa","Cristian Gamboa",1.2,21,4.75,5,0,NA,0,0,0,0,0,0,0,0,0
"4152",12,"VfL Bochum","bench","Masovic",NA,NA,NA,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00097629","Erhan","Masovic","Erhan Masovic",1.5,38,4.1,5,0,NA,0,0,0,0,0,0,0,0,0
"4153",12,"VfL Bochum","bench","D. de Wit",NA,NA,NA,"away","FC Augsburg","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00101639","Dani","de Wit","Dani de Wit",2.2,46,4.19,4,0,NA,0,0,0,0,0,0,0,0,0
"4154",12,"1. FC Union Berlin","start","Rönnow",0,90,3,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00075651","Frederik","Rönnow","Frederik Rönnow",3.2,206,2.91,6,4,2,0,0,0,0,0,0,0,0,6
"4155",12,"1. FC Union Berlin","start","Doekhi",0,90,5,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00092237","Danilho","Doekhi","Danilho Doekhi",2.6,134,3.59,5,4,-6,0,0,0,0,0,0,0,0,-2
"4156",12,"1. FC Union Berlin","start","Vogt",0,90,4,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00054657","Kevin","Vogt","Kevin Vogt",2.5,70,3.58,5,4,-2,0,0,0,0,0,0,0,0,2
"4157",12,"1. FC Union Berlin","start","Querfeld",0,85,3.5,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00137082","Leopold","Querfeld","Leopold Querfeld",2,89,3.69,5,4,0,0,0,0,0,0,0,0,0,4
"4158",12,"1. FC Union Berlin","start","Trimmel",0,79,3.5,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00058938","Christopher","Trimmel","Christopher Trimmel",1.7,86,3.64,5,4,0,0,0,0,0,0,0,0,0,4
"4159",12,"1. FC Union Berlin","start","Kemlein",0,90,4,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00138020","Aljoscha","Kemlein","Aljoscha Kemlein",1.5,52,3.59,4,4,-2,0,0,0,0,0,0,0,0,2
"4160",12,"1. FC Union Berlin","start","R. Khedira",0,79,3,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00057241","Rani","Khedira","Rani Khedira",2.2,114,3.65,4,4,2,0,0,0,0,0,0,0,0,6
"4161",12,"1. FC Union Berlin","start","Rothe",0,90,4,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00136357","Tom","Rothe","Tom Rothe",2,101,3.67,5,4,-2,0,0,0,0,0,0,0,0,2
"4162",12,"1. FC Union Berlin","start","Jeong",0,79,2.5,"home","Bayer 04 Leverkusen","1","2",1,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00101721","Woo-Yeong","Jeong","Woo-Yeong Jeong",1.6,70,3.88,4,4,4,4,0,0,0,0,0,0,0,12
"4163",12,"1. FC Union Berlin","start","Hollerbach",0,90,2.5,"home","Bayer 04 Leverkusen","1","2",0,0,1,0,0,0,0,0,FALSE,"FORWARD","pl-k00101451","Benedict","Hollerbach","Benedict Hollerbach",1.8,178,3.5,3,4,4,0,0,2,0,0,0,0,0,10
"4164",12,"1. FC Union Berlin","start","Skarke",0,68,4.5,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00088061","Tim","Skarke","Tim Skarke",2.5,42,4.18,3,4,-4,0,0,0,0,0,0,0,0,0
"4165",12,"1. FC Union Berlin","sub","Vertessen",68,90,NA,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00132863","Yorbe","Vertessen","Yorbe Vertessen",1.7,35,3.75,3,2,NA,0,0,0,0,0,0,0,0,2
"4166",12,"1. FC Union Berlin","sub","Schäfer",79,90,NA,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00114616","Andras","Schäfer","Andras Schäfer",1.8,64,3.87,4,2,NA,0,0,0,0,0,0,0,0,2
"4167",12,"1. FC Union Berlin","sub","Skov",79,90,NA,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,1,0,0,FALSE,"MIDFIELDER","pl-k00095487","Robert","Skov","Robert Skov",1.7,50,3.77,4,2,NA,0,0,0,0,0,0,0,0,2
"4168",12,"1. FC Union Berlin","sub","Juranovic",79,90,NA,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00091372","Josip","Juranovic","Josip Juranovic",1.8,48,3.73,5,2,NA,0,0,0,0,0,0,0,0,2
"4169",12,"1. FC Union Berlin","sub","Volland",85,90,NA,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00048998","Kevin","Volland","Kevin Volland",2,6,4,3,2,NA,0,0,0,0,0,0,0,0,2
"4170",12,"1. FC Union Berlin","bench","Schwolow",NA,NA,NA,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00063586","Alexander","Schwolow","Alexander Schwolow",0.8,24,3.5,6,0,NA,0,0,0,0,0,0,0,0,0
"4171",12,"1. FC Union Berlin","bench","Benes",NA,NA,NA,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00091663","Laszlo","Benes","Laszlo Benes",2,34,4.38,4,0,NA,0,0,0,0,0,0,0,0,0
"4172",12,"1. FC Union Berlin","bench","Haberer",NA,NA,NA,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00071610","Janik","Haberer","Janik Haberer",1.7,66,3.86,4,0,NA,0,0,0,0,0,0,0,0,0
"4173",12,"1. FC Union Berlin","bench","Jordan",NA,NA,NA,"home","Bayer 04 Leverkusen","1","2",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00090095","Jordan","Siebatcheu","Jordan",1.8,16,4.17,3,0,NA,0,0,0,0,0,0,0,0,0
"4174",12,"Bayer 04 Leverkusen","start","Hradecky",0,90,3,"away","1. FC Union Berlin","2","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00057925","Lukas","Hradecky","Lukas Hradecky",3.6,166,3.17,6,4,2,0,0,0,0,0,0,0,0,6
"4175",12,"Bayer 04 Leverkusen","start","Arthur",0,79,4,"away","1. FC Union Berlin","2","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00144843","Arthur Augusto","de Matos Soares","Arthur",1.6,28,4.28,5,4,-2,0,0,0,0,0,0,0,0,2
"4176",12,"Bayer 04 Leverkusen","start","Tapsoba",0,90,4,"away","1. FC Union Berlin","2","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00114601","Edmond","Tapsoba","Edmond Tapsoba",3.6,124,3.43,5,4,-2,0,0,0,0,0,0,0,0,2
"4177",12,"Bayer 04 Leverkusen","start","Tah",0,90,2.5,"away","1. FC Union Berlin","2","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00070592","Jonathan","Tah","Jonathan Tah",5.5,244,2.83,5,4,4,0,0,0,0,0,0,0,0,8
"4178",12,"Bayer 04 Leverkusen","start","Hincapie",0,90,3,"away","1. FC Union Berlin","2","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00123844","Piero","Hincapie","Piero Hincapie",2.6,200,2.97,5,4,2,0,0,0,0,0,0,0,0,6
"4179",12,"Bayer 04 Leverkusen","start","Andrich",0,58,4,"away","1. FC Union Berlin","2","1",0,0,0,0,0,1,0,0,FALSE,"MIDFIELDER","pl-k00070997","Robert","Andrich","Robert Andrich",3.8,115,3.3,4,4,-2,0,0,0,0,0,0,0,0,2
